school_name,major_name,batch,batch_year,tier
辽宁工业大学,土木工程,,,national
辽宁工业大学,工商管理,,,national
辽宁工业大学,工程管理,,,national
辽宁工业大学,广告学,,,national
辽宁工业大学,机械设计制造及其自动化,,,national
辽宁工业大学,材料科学与工程,,,national
辽宁工业大学,自动化,,,national
辽宁工业大学,视觉传达设计,,,national
辽宁工业大学,车辆工程,,,national
辽宁工业大学,软件工程,,,national
辽宁工程技术大学,信息管理与信息系统,,,national
辽宁工程技术大学,土木工程,,,national
辽宁工程技术大学,安全工程,,,national
辽宁工程技术大学,工程力学,,,national
辽宁工程技术大学,工程管理,,,national
辽宁工程技术大学,机械设计制造及其自动化,,,national
辽宁工程技术大学,测控技术与仪器,,,national
辽宁工程技术大学,测绘工程,,,national
辽宁工程技术大学,电气工程及其自动化,,,national
辽宁工程技术大学,软件工程,,,national
辽宁工程技术大学,通信工程,,,national
辽宁工程技术大学,采矿工程,,,national
辽宁师范大学,体育教育,,,national
辽宁师范大学,信息管理与信息系统,,,national
辽宁师范大学,动画,,,national
辽宁师范大学,化学,,,national
辽宁师范大学,历史学,,,national
辽宁师范大学,地理科学,,,national
辽宁师范大学,心理学,,,national
辽宁师范大学,思想政治教育,,,national
辽宁师范大学,教育学,,,national
辽宁师范大学,数学与应用数学,,,national
辽宁师范大学,汉语国际教育,,,national
辽宁师范大学,汉语言文学,,,national
辽宁师范大学,法学,,,national
辽宁师范大学,物理学,,,national
辽宁师范大学,特殊教育,,,national
辽宁师范大学,英语,,,national
辽宁师范大学,计算机科学与技术,,,national
辽宁师范大学,音乐学,,,national
辽宁石油化工大学,化学工程与工艺,,,national
辽宁石油化工大学,工商管理,,,national
辽宁石油化工大学,应用化学,,,national
辽宁石油化工大学,机械设计制造及其自动化,,,national
辽宁石油化工大学,油气储运工程,,,national
辽宁石油化工大学,环境工程,,,national
辽宁石油化工大学,电气工程及其自动化,,,national
辽宁石油化工大学,能源化学工程,,,national
辽宁石油化工大学,自动化,,,national
辽宁石油化工大学,计算机科学与技术,,,national
辽宁石油化工大学,软件工程,,,national
辽宁石油化工大学,过程装备与控制工程,,,national
辽宁石油化工大学,高分子材料与工程,,,national
辽宁科技大学,冶金工程,,,national
辽宁科技大学,无机非金属材料工程,,,national
辽宁科技大学,网络工程,,,national
辽宁科技大学,自动化,,,national
辽宁科技大学,采矿工程,,,national
辽宁科技学院,冶金工程,,,national
辽宁科技学院,广告学,,,national
辽宁警察学院,治安学,,,national
辽宁警察学院,网络安全与执法,,,national
运城学院,旅游管理,,,national
运城学院,电子科学与技术,,,national
通化师范学院,中药学,,,national
通化师范学院,化学,,,national
通化师范学院,历史学,,,national
通化师范学院,学前教育,,,national
通化师范学院,思想政治教育,,,national
通化师范学院,数学与应用数学,,,national
通化师范学院,汉语言文学,,,national
通化师范学院,物业管理,,,national
通化师范学院,物理学,,,national
通化师范学院,生物科学,,,national
通化师范学院,英语,,,national
通化师范学院,计算机科学与技术,,,national
通化师范学院,音乐学,,,national
通化师范学院,食品科学与工程,,,national
遵义医科大学,临床医学,,,national
遵义医科大学,临床医学（农村免费订单定向）,,,national
遵义医科大学,制药工程,,,national
遵义医科大学,医学检验技术,,,national
遵义医科大学,口腔医学,,,national
遵义医科大学,护理学,,,national
遵义医科大学,药学,,,national
遵义医科大学,预防医学,,,national
遵义医科大学,麻醉学,,,national
遵义师范学院,小学教育,,,national
遵义师范学院,数学与应用数学,,,national
遵义师范学院,汉语言文学,,,national
遵义师范学院,物理学,,,national
遵义师范学院,电子信息科学与技术,,,national
邢台学院,国际经济与贸易,,,national
邢台学院,舞蹈学,,,national
邢台学院,表演,,,national
邯郸学院,英语,,,national
邵阳学院,会计学,,,national
邵阳学院,电子信息工程,,,national
邵阳学院,计算机科学与技术,,,national
郑州大学,世界史,,,national
郑州大学,临床医学（5+3一体化儿科学）,,,national
郑州大学,临床医学（5+3一体化沈琼班）,,,national
郑州大学,临床医学（5+3一体化）,,,national
郑州大学,临床医学（省医临床医学院）,,,national
郑州大学,临床医学（第一临床医学院）,,,national
郑州大学,临床医学（第二临床医学院）,,,national
郑州大学,临床医学（第五临床医学院）,,,national
郑州大学,人文科学试验班（历史学）,,,national
郑州大学,人文科学试验班（汉语言文学）,,,national
郑州大学,会计学,,,national
郑州大学,体育教育,,,national
郑州大学,俄语,,,national
郑州大学,信息与计算科学,,,national
郑州大学,冶金工程,,,national
郑州大学,制药工程,,,national
郑州大学,化学,,,national
郑州大学,化学工程与工艺,,,national
郑州大学,化学工程与工艺（化学工程与工艺与工程管理双学士学位复合型人才培养项目）,,,national
郑州大学,医学影像学,,,national
郑州大学,医学检验技术,,,national
郑州大学,历史学,,,national
郑州大学,口腔医学,,,national
郑州大学,土木工程,,,national
郑州大学,土木工程（中外合作办学）,,,national
郑州大学,土木工程（土木工程与法学双学士学位复合型人才培养项目）,,,national
郑州大学,城乡规划,,,national
郑州大学,安全工程,,,national
郑州大学,工业工程,,,national
郑州大学,工商管理（商业智能管理）,,,national
郑州大学,工程力学,,,national
郑州大学,广告学,,,national
郑州大学,建筑学,,,national
郑州大学,建筑学（中外合作办学）,,,national
郑州大学,建筑学（历史遗产保护）,,,national
郑州大学,建筑学（建筑学与物理学双学士学位复合型人才培养项目）,,,national
郑州大学,德语,,,national
郑州大学,思想政治教育,,,national
郑州大学,护理学,,,national
郑州大学,数学与应用数学,,,national
郑州大学,新闻学,,,national
郑州大学,机械工程,,,national
郑州大学,机械工程（中外合作办学）,,,national
郑州大学,材料科学与工程,,,national
郑州大学,材料科学与工程（中外合作办学）,,,national
郑州大学,水利水电工程,,,national
郑州大学,水文与水资源工程,,,national
郑州大学,汉语国际教育,,,national
郑州大学,汉语言文学,,,national
郑州大学,法学,,,national
郑州大学,法学（法学与英语双学士学位复合型人才培养项目）,,,national
郑州大学,物流管理,,,national
郑州大学,物理学,,,national
郑州大学,环境工程,,,national
郑州大学,电子信息工程,,,national
郑州大学,电子信息工程（中外合作办学）,,,national
郑州大学,电子科学与技术,,,national
郑州大学,电气工程及其自动化,,,national
郑州大学,社会体育指导与管理,,,national
郑州大学,社会工作,,,national
郑州大学,经济学（中外合作办学）,,,national
郑州大学,经济学（数智经济）,,,national
郑州大学,经济学（经济学与数学与应用数学双学士学位复合型人才培养项目）,,,national
郑州大学,考古学,,,national
郑州大学,自动化,,,national
郑州大学,英语,,,national
郑州大学,药学,,,national
郑州大学,行政管理,,,national
郑州大学,视觉传达设计,,,national
郑州大学,计算机科学与技术,,,national
郑州大学,计算机科学与技术（中外合作办学）,,,national
郑州大学,软件工程,,,national
郑州大学,软件工程（卓越工程师班）,,,national
郑州大学,通信工程,,,national
郑州大学,通信工程（中外合作办学）,,,national
郑州大学,金融学,,,national
郑州大学,金融学（金融学与人工智能双学士学位复合型人才培养项目）,,,national
郑州大学,雕塑,,,national
郑州大学,音乐表演（器乐）,,,national
郑州大学,音乐表演（声乐）,,,national
郑州大学,预防医学,,,national
郑州大学,预防医学（数智健康保障）,,,national
郑州大学,预防医学（预防医学与行政管理双学士学位复合型人才培养项目）,,,national
郑州大学,高分子材料与工程,,,national
郑州师范学院,特殊教育,,,national
郑州师范学院,特殊教育（康复方向）,,,national
郑州师范学院,特殊教育（特殊教育地方公 费师范生）,,,national
郑州航空工业管理学院,会计学,,,national
郑州航空工业管理学院,审计学,,,national
郑州航空工业管理学院,工业工程,,,national
郑州航空工业管理学院,工程管理,,,national
郑州航空工业管理学院,机械设计制造及其自动化,,,national
郑州航空工业管理学院,档案学,,,national
郑州航空工业管理学院,物流管理,,,national
郑州航空工业管理学院,计算机科学与技术,,,national
郑州航空工业管理学院,财务管理,,,national
郑州航空工业管理学院,贸易经济,,,national
郑州航空工业管理学院,金融学,,,national
郑州航空工业管理学院,飞行器设计与工程,,,national
郑州警察学院,侦查学,,,national
郑州警察学院,刑事科学技术,,,national
郑州警察学院,治安学,,,national
郑州轻工业大学,产品设计,,,national
郑州轻工业大学,会计学,,,national
郑州轻工业大学,动画,,,national
郑州轻工业大学,化学工程与工艺,,,national
郑州轻工业大学,工商管理,,,national
郑州轻工业大学,应用化学,,,national
郑州轻工业大学,建筑电气与智能化,,,national
郑州轻工业大学,数字媒体艺术,,,national
郑州轻工业大学,机械设计制造及其自动化,,,national
郑州轻工业大学,物流管理,,,national
郑州轻工业大学,环境设计,,,national
郑州轻工业大学,生物工程,,,national
郑州轻工业大学,电子信息工程,,,national
郑州轻工业大学,电子科学与技术,,,national
郑州轻工业大学,电气工程及其自动化,,,national
郑州轻工业大学,社会工作,,,national
郑州轻工业大学,能源与动力工程,,,national
郑州轻工业大学,自动化,,,national
郑州轻工业大学,英语,,,national
郑州轻工业大学,视觉传达设计,,,national
郑州轻工业大学,计算机科学与技术,,,national
郑州轻工业大学,软件工程,,,national
郑州轻工业大学,过程装备与控制工程,,,national
郑州轻工业大学,食品科学与工程,,,national
郑州轻工业大学,高分子材料与工程,,,national
重庆三峡科技大学,汉语言文学,,,national
重庆三峡科技大学,汉语言文学（师范类）,,,national
重庆三峡科技大学,电子信息工程,,,national
重庆交通大学,交通工程,,,national
重庆交通大学,交通运输,,,national
重庆交通大学,交通运输（交运与工商联合学士学位项目）,,,national
重庆交通大学,土木工程,,,national
重庆交通大学,土木工程（智能检测与计量实验班）,,,national
重庆交通大学,土木工程（茅以升桥梁实验班）,,,national
重庆交通大学,土木工程（茅以升道路实验班）,,,national
重庆交通大学,土木工程（隧道与地下工程卓越班）,,,national
重庆交通大学,工商管理,,,national
重庆交通大学,工程力学,,,national
重庆交通大学,工程管理,,,national
重庆交通大学,建筑学,,,national
重庆交通大学,数学与应用数学,,,national
重庆交通大学,旅游管理,,,national
重庆交通大学,机械设计制造及其自动化,,,national
重庆交通大学,材料科学与工程,,,national
重庆交通大学,材料科学与工程（能源环境材料实验班）,,,national
重庆交通大学,水利水电工程,,,national
重庆交通大学,测绘工程,,,national
重庆交通大学,港口航道与海岸工程,,,national
重庆交通大学,物流管理,,,national
重庆交通大学,物流管理（低空物流实验班）,,,national
重庆交通大学,环境科学与工程,,,national
重庆交通大学,船舶与海洋工程,,,national
重庆交通大学,英语,,,national
重庆交通大学,计算机科学与技术,,,national
重庆交通大学,轮机工程,,,national
重庆医科大学,临床医学,,,national
重庆医科大学,临床药学,,,national
重庆医科大学,儿科学,,,national
重庆医科大学,医学实验技术,,,national
重庆医科大学,医学影像学,,,national
重庆医科大学,医学影像技术,,,national
重庆医科大学,医学检验技术,,,national
重庆医科大学,口腔医学,,,national
重庆医科大学,口腔医学技术,,,national
重庆医科大学,基础医学,,,national
重庆医科大学,应用统计学,,,national
重庆医科大学,护理学,,,national
重庆医科大学,法医学,,,national
重庆医科大学,生物医学工程,,,national
重庆医科大学,精神医学,,,national
重庆医科大学,药学,,,national
重庆医科大学,预防医学,,,national
重庆医科大学,麻醉学,,,national
重庆大学,会计学,,,national
重庆大学,体育教育,,,national
重庆大学,信息安全,,,national
重庆大学,信息管理与信息系统,,,national
重庆大学,光电信息科学与工程,,,national
重庆大学,冶金工程,,,national
重庆大学,化学工程与工艺,,,national
重庆大学,土木工程,,,national
重庆大学,城乡规划,,,national
重庆大学,城市地下空间工程,,,national
重庆大学,安全工程,,,national
重庆大学,工业工程,,,national
重庆大学,工商管理,,,national
重庆大学,工程力学,,,national
重庆大学,工程管理,,,national
重庆大学,工程造价,,,national
重庆大学,市场营销,,,national
重庆大学,建筑学,,,national
重庆大学,建筑环境与能源应用工程,,,national
重庆大学,播音与主持艺术,,,national
重庆大学,数学与应用数学,,,national
重庆大学,新能源科学与工程,,,national
重庆大学,新闻学,,,national
重庆大学,机械电子工程,,,national
重庆大学,机械设计制造及其自动化,,,national
重庆大学,材料成型及控制工程,,,national
重庆大学,材料科学与工程,,,national
重庆大学,核工程与核技术,,,national
重庆大学,法学,,,national
重庆大学,测控技术与仪器,,,national
重庆大学,物理学,,,national
重庆大学,环境工程,,,national
重庆大学,环境生态工程,,,national
重庆大学,生物医学工程,,,national
重庆大学,生物科学,,,national
重庆大学,电子信息工程,,,national
重庆大学,电气工程及其自动化,,,national
重庆大学,经济学,,,national
重庆大学,绘画,,,national
重庆大学,给排水科学与工程,,,national
重庆大学,统计学,,,national
重庆大学,能源与动力工程,,,national
重庆大学,能源经济,,,national
重庆大学,自动化,,,national
重庆大学,舞蹈表演,,,national
重庆大学,航空航天工程,,,national
重庆大学,英语,,,national
重庆大学,行政管理,,,national
重庆大学,计算机科学与技术,,,national
重庆大学,财务管理,,,national
重庆大学,车辆工程,,,national
重庆大学,软件工程,,,national
重庆大学,通信工程,,,national
重庆大学,金融学,,,national
重庆大学,集成电路设计与集成系统,,,national
重庆大学,风景园林,,,national
重庆工商大学,会计学,,,national
重庆工商大学,体育教育,,,national
重庆工商大学,国际经济与贸易,,,national
重庆工商大学,土地资源管理,,,national
重庆工商大学,审计学,,,national
重庆工商大学,工商管理,,,national
重庆工商大学,市场营销,,,national
重庆工商大学,投资学,,,national
重庆工商大学,数学与应用数学,,,national
重庆工商大学,机械设计制造及其自动化,,,national
重庆工商大学,物流管理,,,national
重庆工商大学,环境工程,,,national
重庆工商大学,电子商务,,,national
重庆工商大学,社会工作,,,national
重庆工商大学,经济学,,,national
重庆工商大学,经济统计学,,,national
重庆工商大学,财务管理,,,national
重庆工商大学,贸易经济,,,national
重庆工商大学,金融学,,,national
重庆工商大学,食品科学与工程,,,national
重庆师范大学,体育教育（师范）,,,national
重庆师范大学,化学（师范）,,,national
重庆师范大学,历史学（师范）,,,national
重庆师范大学,地理科学,,,national
重庆师范大学,学前教育（师范）,,,national
重庆师范大学,小学教育（师范）,,,national
重庆师范大学,小学教育（师范）（全科教师）,,,national
重庆师范大学,工商管理,,,national
重庆师范大学,广播电视编导,,,national
重庆师范大学,应用心理学,,,national
重庆师范大学,思想政治教育（师范）,,,national
重庆师范大学,教育学（师范）,,,national
重庆师范大学,数学与应用数学（师范）,,,national
重庆师范大学,文物与博物馆学,,,national
重庆师范大学,新闻学,,,national
重庆师范大学,材料化学,,,national
重庆师范大学,汉语国际教育,,,national
重庆师范大学,汉语言文学（师范）,,,national
重庆师范大学,物理学（师范）,,,national
重庆师范大学,特殊教育（师范）,,,national
重庆师范大学,生物科学（师范）,,,national
重庆师范大学,电子信息科学与技术,,,national
重庆师范大学,电子商务,,,national
重庆师范大学,科学教育（师范）,,,national
重庆师范大学,经济学,,,national
重庆师范大学,绘画,,,national
重庆师范大学,英语（师范）,,,national
重庆师范大学,计算机科学与技术,,,national
重庆师范大学,财务管理,,,national
重庆师范大学,软件工程,,,national
重庆师范大学,音乐学（师范）,,,national
重庆师范大学,音乐表演,,,national
重庆文理学院,会展经济与管理,,,national
重庆文理学院,园林,,,national
重庆文理学院,广播电视编导,,,national
重庆文理学院,机械工程,,,national
重庆文理学院,材料科学与工程,,,national
重庆文理学院,物流工程,,,national
重庆文理学院,环境科学,,,national
重庆文理学院,环境设计,,,national
重庆文理学院,电子信息科学与技术,,,national
重庆理工大学,会计学,,,national
重庆理工大学,制药工程,,,national
重庆理工大学,市场营销,,,national
重庆理工大学,机械设计制造及其自动化,,,national
重庆理工大学,材料成型及控制工程,,,national
重庆理工大学,测控技术与仪器,,,national
重庆理工大学,计算机科学与技术,,,national
重庆理工大学,财务管理,,,national
重庆理工大学,车辆工程,,,national
重庆理工大学,软件工程,,,national
重庆理工大学,金融学,,,national
重庆科技大学,冶金工程,,,national
重庆科技大学,国际经济与贸易,,,national
重庆科技大学,工程管理,,,national
重庆科技大学,无机非金属材料工程,,,national
重庆科技大学,机械电子工程,,,national
重庆科技大学,机械设计制造及其自动化,,,national
重庆科技大学,油气储运工程,,,national
重庆科技大学,焊接技术与工程,,,national
重庆科技大学,电气工程及其自动化,,,national
重庆科技大学,石油工程,,,national
重庆财经学院,会计学,,,national
重庆财经学院,资产评估,,,national
重庆财经学院,软件工程,,,national
重庆邮电大学,信息与计算科学,,,national
重庆邮电大学,信息安全,,,national
重庆邮电大学,信息管理与信息系统,,,national
重庆邮电大学,市场营销,,,national
重庆邮电大学,智能科学与技术,,,national
重庆邮电大学,机械设计制造及其自动化,,,national
重庆邮电大学,测控技术与仪器,,,national
重庆邮电大学,电子信息工程,,,national
重庆邮电大学,电子商务,,,national
重庆邮电大学,电气工程及其自动化,,,national
重庆邮电大学,自动化,,,national
重庆邮电大学,计算机科学与技术,,,national
重庆邮电大学,软件工程,,,national
重庆邮电大学,通信工程,,,national
金陵科技学院,会计学,,,national
金陵科技学院,动画,,,national
金陵科技学院,建筑电气与智能化,,,national
金陵科技学院,旅游管理,,,national
金陵科技学院,服装与服饰设计,,,national
金陵科技学院,环境设计,,,national
金陵科技学院,计算机科学与技术,,,national
金陵科技学院,软件工程,,,national
铜陵学院,会计学,,,national
铜陵学院,国际经济与贸易,,,national
铜陵学院,广告学,,,national
铜陵学院,计算机科学与技术,,,national
锦州医科大学,临床医学,,,national
锦州医科大学,护理学,,,national
长安大学,交通工程,,,national
长安大学,交通运输,,,national
长安大学,会计学,,,national
长安大学,勘查技术与工程,,,national
长安大学,化学工程与工艺,,,national
长安大学,国际经济与贸易,,,national
长安大学,土木工程,,,national
长安大学,地下水科学与工程,,,national
长安大学,地球物理学,,,national
长安大学,地理信息科学,,,national
长安大学,地质学,,,national
长安大学,地质工程,,,national
长安大学,城乡规划,,,national
长安大学,工程管理,,,national
长安大学,建筑学,,,national
长安大学,建筑环境与能源应用工程,,,national
长安大学,数学与应用数学,,,national
长安大学,机械设计制造及其自动化,,,national
长安大学,材料成型及控制工程,,,national
长安大学,材料科学与工程,,,national
长安大学,水文与水资源工程,,,national
长安大学,测绘工程,,,national
长安大学,物流管理,,,national
长安大学,环境工程,,,national
长安大学,电子信息工程,,,national
长安大学,电气工程及其自动化,,,national
长安大学,给排水科学与工程,,,national
长安大学,能源与动力工程,,,national
长安大学,自动化,,,national
长安大学,行政管理,,,national
长安大学,计算机科学与技术,,,national
长安大学,资源勘查工程,,,national
长安大学,车辆工程,,,national
长安大学,道路桥梁与渡河工程,,,national
长安大学,遥感科学与技术,,,national
长春中医药大学,中医学,,,national
长春中医药大学,中医骨伤科学,,,national
长春中医药大学,中药学,,,national
长春中医药大学,中药资源与开发,,,national
长春中医药大学,中西医临床医学,,,national
长春中医药大学,护理学,,,national
长春中医药大学,针灸推拿学,,,national
长春人文学院,音乐学,,,national
长春光华学院,会计学,,,national
长春光华学院,机械工程,,,national
长春光华学院,电子信息工程,,,national
长春大学,会计学,,,national
长春大学,机械工程,,,national
长春大学,特殊教育,,,national
长春大学,网络工程,,,national
长春大学旅游学院,旅游管理,,,national
长春工业大学,信息与计算科学,,,national
长春工业大学,化学,,,national
长春工业大学,化学工程与工艺,,,national
长春工业大学,机械工程,,,national
长春工业大学,材料成型及控制工程,,,national
长春工业大学,电子信息工程,,,national
长春工业大学,电气工程及其自动化,,,national
长春工业大学,统计学,,,national
长春工业大学,自动化,,,national
长春工业大学,计算机科学与技术,,,national
长春工业大学,软件工程,,,national
长春工业大学,金属材料工程,,,national
长春工业大学,金融学,,,national
长春工业大学,高分子材料与工程,,,national
长春工程学院,土木工程,,,national
长春工程学院,地质工程,,,national
长春工程学院,工程造价,,,national
长春工程学院,建筑环境与能源应用工程,,,national
长春工程学院,水利水电工程,,,national
长春工程学院,测绘工程,,,national
长春工程学院,电气工程及其自动化,,,national
长春工程学院,给排水科学与工程,,,national
长春工程学院,能源与动力工程,,,national
长春师范大学,化学,,,national
长春师范大学,历史学,,,national
长春师范大学,地理科学,,,national
长春师范大学,小学教育,,,national
长春师范大学,数学与应用数学,,,national
长春师范大学,汉语言文学,,,national
长春师范大学,物理学,,,national
长春师范大学,科学教育,,,national
长春师范大学,英语,,,national
长春师范大学,计算机科学与技术,,,national
长春师范大学,音乐学,,,national
长春理工大学,信息与计算科学,,,national
长春理工大学,信息对抗技术,,,national
长春理工大学,光电信息科学与工程,,,national
长春理工大学,应用物理学,,,national
长春理工大学,微电子科学与工程,,,national
长春理工大学,无机非金属材料工程,,,national
长春理工大学,机械电子工程,,,national
长春理工大学,机械设计制造及其自动化,,,national
长春理工大学,材料化学,,,national
长春理工大学,汉语言文学,,,national
长春理工大学,测控技术与仪器,,,national
长春理工大学,生物医学工程,,,national
长春理工大学,电子信息工程,,,national
长春理工大学,电子科学与技术,,,national
长春理工大学,社会工作,,,national
长春理工大学,自动化,,,national
长春理工大学,英语,,,national
长春理工大学,计算机科学与技术,,,national
长春理工大学,软件工程,,,national
长春理工大学,过程装备与控制工程,,,national
长春理工大学,通信工程,,,national
长春理工大学,金融工程,,,national
长春电子科技学院,计算机科学与技术,,,national
长春财经学院,会计学,,,national
长春财经学院,国际经济与贸易,,,national
长春财经学院,计算机科学与技术,,,national
长江大学,临床医学,,,national
长江大学,会计学,,,national
长江大学,农学,,,national
长江大学,勘查技术与工程,,,national
长江大学,园林,,,national
长江大学,土木工程,,,national
长江大学,地球物理学,,,national
长江大学,地质学,,,national
长江大学,应用化学,,,national
长江大学,护理学,,,national
长江大学,数学与应用数学,,,national
长江大学,机械设计制造及其自动化,,,national
长江大学,材料成型及控制工程,,,national
长江大学,植物保护,,,national
长江大学,水文与水资源工程,,,national
长江大学,汉语言文学,,,national
长江大学,物流管理,,,national
长江大学,物理学,,,national
长江大学,生物技术,,,national
长江大学,电子信息工程,,,national
长江大学,石油工程,,,national
长江大学,给排水科学与工程,,,national
长江大学,网络工程,,,national
长江大学,自动化,,,national
长江大学,资源勘查工程,,,national
长江师范学院,体育教育（师范）,,,national
长江师范学院,旅游管理,,,national
长江师范学院,食品科学与工程,,,national
长沙学院,公共事业管理,,,national
长沙学院,功能材料,,,national
长沙学院,动画,,,national
长沙学院,广播电视编导,,,national
长沙学院,旅游管理,,,national
长沙学院,材料成型及控制工程,,,national
长沙学院,物流管理,,,national
长沙学院,生物工程,,,national
长沙学院,英语,,,national
长沙学院,软件工程,,,national
长沙学院,音乐学,,,national
长沙师范学院,体育教育,,,national
长沙师范学院,学前教育,,,national
长沙理工大学,交通工程,,,national
长沙理工大学,交通运输,,,national
长沙理工大学,人力资源管理,,,national
长沙理工大学,会计学,,,national
长沙理工大学,国际经济与贸易,,,national
长沙理工大学,土木工程,,,national
长沙理工大学,工程力学,,,national
长沙理工大学,工程管理,,,national
长沙理工大学,应用化学,,,national
长沙理工大学,应用统计学,,,national
长沙理工大学,建筑学,,,national
长沙理工大学,建筑环境与能源应用工程,,,national
长沙理工大学,数字媒体艺术,,,national
长沙理工大学,数学与应用数学,,,national
长沙理工大学,新能源科学与工程,,,national
长沙理工大学,机械设计制造及其自动化,,,national
长沙理工大学,水利水电工程,,,national
长沙理工大学,汉语言文学,,,national
长沙理工大学,法学,,,national
长沙理工大学,测控技术与仪器,,,national
长沙理工大学,测绘工程,,,national
长沙理工大学,港口航道与海岸工程,,,national
长沙理工大学,物流工程,,,national
长沙理工大学,物理学,,,national
长沙理工大学,环境设计,,,national
长沙理工大学,电子信息工程,,,national
长沙理工大学,电子信息科学与技术,,,national
长沙理工大学,电气工程及其自动化,,,national
长沙理工大学,给排水科学与工程,,,national
长沙理工大学,能源与动力工程,,,national
长沙理工大学,自动化,,,national
长沙理工大学,英语,,,national
长沙理工大学,视觉传达设计,,,national
长沙理工大学,计算机科学与技术,,,national
长沙理工大学,财务管理,,,national
长沙理工大学,车辆工程,,,national
长沙理工大学,软件工程,,,national
长沙理工大学,道路桥梁与渡河工程,,,national
长沙理工大学,金融学,,,national
长沙理工大学,食品科学与工程,,,national
长治医学院,临床医学,,,national
长治医学院,药学,,,national
闽南师范大学,化学,,,national
闽南师范大学,心理学,,,national
闽南师范大学,数学与应用数学,,,national
闽南师范大学,汉语言文学,,,national
闽南师范大学,电子信息工程,,,national
闽南师范大学,英语,,,national
闽南师范大学,计算机科学与技术,,,national
闽南理工学院,机械设计制造及其自动化,,,national
闽江大学,会计学,,,national
闽江大学,工商管理,,,national
闽江大学,广告学,,,national
闽江大学,服装与服饰设计,,,national
闽江大学,服装设计与工程,,,national
闽江大学,汉语国际教育,,,national
闽江大学,电子商务,,,national
闽江大学,计算机科学与技术,,,national
阜阳师范大学,化学,,,national
阜阳师范大学,学前教育,,,national
阜阳师范大学,数学与应用数学,,,national
阜阳师范大学,汉语言文学,,,national
阜阳师范大学,物理学,,,national
阜阳师范大学,生物科学,,,national
阳光学院,电子信息工程,,,national
阳光学院,电子商务,,,national
阳光学院,计算机科学与技术,,,national
陇东学院,生物科学,,,national
陕西中医药大学,中医学,,,national
陕西中医药大学,中药学,,,national
陕西国际商贸学院,中药学,,,national
陕西学前师范学院,体育教育,,,national
陕西学前师范学院,学前教育,,,national
陕西师范大学,体育教育,,,national
陕西师范大学,俄语,,,national
陕西师范大学,信息与计算科学,,,national
陕西师范大学,化学,,,national
陕西师范大学,历史学,,,national
陕西师范大学,哲学,,,national
陕西师范大学,地理信息科学,,,national
陕西师范大学,地理科学,,,national
陕西师范大学,学前教育,,,national
陕西师范大学,广播电视编导,,,national
陕西师范大学,应用化学,,,national
陕西师范大学,应用心理学,,,national
陕西师范大学,心理学,,,national
陕西师范大学,思想政治教育,,,national
陕西师范大学,播音与主持艺术,,,national
陕西师范大学,教育学,,,national
陕西师范大学,教育技术学,,,national
陕西师范大学,数学与应用数学,,,national
陕西师范大学,文物与博物馆学,,,national
陕西师范大学,新闻学,,,national
陕西师范大学,旅游管理,,,national
陕西师范大学,材料化学,,,national
陕西师范大学,汉语言文学,,,national
陕西师范大学,物理学,,,national
陕西师范大学,生物技术,,,national
陕西师范大学,生物科学,,,national
陕西师范大学,电子信息科学与技术,,,national
陕西师范大学,社会学,,,national
陕西师范大学,经济学,,,national
陕西师范大学,绘画,,,national
陕西师范大学,编辑出版学,,,national
陕西师范大学,美术学,,,national
陕西师范大学,舞蹈学,,,national
陕西师范大学,英语,,,national
陕西师范大学,计算机科学与技术,,,national
陕西师范大学,软件工程,,,national
陕西师范大学,运动训练,,,national
陕西师范大学,音乐学,,,national
陕西理工大学,机械设计制造及其自动化,,,national
陕西理工大学,材料成型及控制工程,,,national
陕西理工大学,汉语言文学,,,national
陕西理工大学,电气工程及其自动化,,,national
陕西理工大学,计算机科学与技术,,,national
陕西科技大学,信息与计算科学,,,national
陕西科技大学,制药工程,,,national
陕西科技大学,动画,,,national
陕西科技大学,包装工程,,,national
陕西科技大学,化学工程与工艺,,,national
陕西科技大学,工业设计,,,national
陕西科技大学,工商管理,,,national
陕西科技大学,应用化学,,,national
陕西科技大学,无机非金属材料工程,,,national
陕西科技大学,机械设计制造及其自动化,,,national
陕西科技大学,材料化学,,,national
陕西科技大学,材料物理,,,national
陕西科技大学,环境工程,,,national
陕西科技大学,环境设计,,,national
陕西科技大学,生物工程,,,national
陕西科技大学,电子信息工程,,,national
陕西科技大学,电气工程及其自动化,,,national
陕西科技大学,自动化,,,national
陕西科技大学,视觉传达设计,,,national
陕西科技大学,轻化工程,,,national
陕西科技大学,食品科学与工程,,,national
集宁师范学院,生物科学,,,national
集美大学,交通运输,,,national
集美大学,会计学,,,national
集美大学,小学教育,,,national
集美大学,数学与应用数学,,,national
集美大学,旅游管理,,,national
集美大学,机械电子工程,,,national
集美大学,机械设计制造及其自动化,,,national
集美大学,武术与民族传统体育,,,national
集美大学,水产养殖学,,,national
集美大学,海洋渔业科学与技术,,,national
集美大学,物流管理,,,national
集美大学,环境设计,,,national
集美大学,电子信息工程,,,national
集美大学,社会工作,,,national
集美大学,经济学,,,national
集美大学,美术学,,,national
集美大学,航海技术,,,national
集美大学,船舶与海洋工程,,,national
集美大学,英语,,,national
集美大学,计算机科学与技术,,,national
集美大学,轮机工程,,,national
集美大学,软件工程,,,national
集美大学,通信工程,,,national
集美大学,音乐学,,,national
集美大学,食品科学与工程,,,national
